RUN_TIME,MKT_TYPE,TIME_INTERVAL,REGION_NAME,RESOURCE_NAME,RESOURCE_TYPE,COMMODITY_TYPE,SCHED_MW,PRICE,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CVIS,07TPLPB4_U02,G,Dr,0,8000.0004,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CVIS,07TPLPB4_U04,G,Dr,0,8000.0004,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CVIS,07UBAY_BAT,G,Fr,17,4520.0004,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CVIS,08NABASDPP_U01,G,Dr,3,8000.0004,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CVIS,08NABASDPP_U02,G,Dr,3.40,8000.0004,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CVIS,08PDPP1_U03,G,Dr,0,8000.0004,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CVIS,08PDPP1_U05,G,Dr,0,8000.0004,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CVIS,08PDPP3_C,G,Dr,0,8000.0004,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CVIS,08PDPP3_E,G,Dr,0,8000.0004,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CVIS,08PDPP3_G,G,Dr,0,8000.0004,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CVIS,08PDPP3_H,G,Dr,0,8000.0004,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CVIS,08PEDC_U01,G,Rd,7,19998,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CVIS,08PEDC_U01,G,Ru,7.50,19998,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CVIS,08PEDC_U02,G,Fr,0,4520.0004,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CVIS,08PEDC_U02,G,Rd,1,19998,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CVIS,08PEDC_U02,G,Ru,1,19998,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CVIS,08PEDC_U03,G,Fr,29.60,4520.0004,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CVIS,08STBPB1_U01,G,Dr,4.43,8000.0004,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CVIS,08STBPB1_U02,G,Dr,4.61,8000.0004,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CVIS,08STBPB1_U04,G,Dr,5.55,8000.0004,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,09JIMDSL_U01,G,Dr,7.46,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,09JIMDSL_U02,G,Dr,7.94,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,09PANABNK_U01,G,Dr,7.50,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,09PANABNK_U02,G,Dr,7.48,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,09SANGALI_BAT,G,Fr,16,3250,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,09WMPC_U01,G,Dr,10,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,09WMPC_U03,G,Dr,10,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,09WMPC_U04,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,09WMPC_U05,G,Dr,10,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,09WMPC_U06,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,09WMPC_U08,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,09WMPC_U09,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,09WMPC_U10,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10AGUS1_U01,G,Fr,5,3250,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10AGUS2_U01,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10AGUS2_U02,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10AGUS2_U03,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10AGUS4_U01,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10AGUS4_U02,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10AGUS4_U03,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10AGUS5_U02,G,Fr,0,3250,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10AGUS7_U01,G,Fr,5,3250,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10GNPK_U01,G,Fr,0,3250,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10GNPK_U02,G,Fr,0,3250,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10GNPK_U03,G,Fr,0,3250,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10GNPK_U04,G,Fr,15,3250,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10IDP1_U01,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10IDP1_U02,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10IDP1_U03,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10IDP1_U04,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10IDP1_U05,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10IDP1_U06,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10IDP1_U07,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10IDP1_U08,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10IDP1_U09,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10IDP1_U11,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10IDP1_U12,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10IDP2_U01,G,Dr,0.31,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10IDP2_U02,G,Dr,0.30,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10IDP2_U03,G,Dr,0.31,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10IDP2_U04,G,Dr,0.29,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10IDP2_U05,G,Dr,0.30,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10IDP2_U06,G,Dr,0.31,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,10IDP2_U07,G,Dr,0.30,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,11JASA_BAT,G,Rd,12.70,24999.85,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,11JASA_BAT,G,Ru,12.70,24999.85,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,11PULA4_U01,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,11PULA4_U03,G,Fr,10,3250,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,11VILLA_BAT,G,Rd,2.50,24999.85,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,11VILLA_BAT,G,Ru,2.50,24999.85,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,12KEGTAN_G01,G,Dr,7.50,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,12TM2_U01,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,12TM2_U02,G,Dr,30,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,13DCPP_U01,G,Fr,0,3250,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,13DCPP_U02,G,Fr,0,3250,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,13MAGDBNK_U01,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,13MAGDBNK_U02,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,13MALITA_BAT,G,Rd,19,24999.85,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,13MALITA_BAT,G,Ru,19,24999.85,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,13MPCDIG_G01,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,13TM1_U01,G,Fr,49,3250,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,13TM1_U02,G,Dr,0,0,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,14SARANG_U01,G,Fr,0,3250,
7/5/2026 5:50:00 AM,RTD,7/5/2026 5:55:00 AM,CMIN,14SARANG_U02,G,Fr,0,3250,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01AMBUK_U02,G,Fr,31,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01AMBUK_U03,G,Dr,36,800.0002,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01BAUANG_GS1,G,Dr,70,800.0002,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01BAUANG_GS2,G,Dr,70,800.0002,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01BAUANG_GS3,G,Dr,70,800.0002,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01BINGA_U01,G,Fr,32,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01BINGA_U02,G,Fr,32,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01BINGA_U03,G,Fr,34,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01BINGA_U04,G,Fr,31,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01CIP2_G01,G,Dr,19,800.0002,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01CNCEP_BAT,G,Fr,48.60,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01GAMU_BAT,G,Fr,35.60,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01GNPD_U01,G,Fr,0,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01GNPD_U02,G,Fr,54.30,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01LAMAO_BAT,G,Fr,44.50,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01LIMAY_BAT,G,Rd,30.80,11684.5390,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01LIMAY_BAT,G,Ru,30.80,15000,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01LIMAY_U01,G,Dr,0,800.0002,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01LIMAY_U02,G,Dr,0,800.0002,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01LIMAY_U03,G,Dr,52,800.0002,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01LIMAY_U05,G,Dr,0,800.0002,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01LIMAY_U06,G,Dr,0,800.0002,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01LIMAY_U07,G,Dr,0,800.0002,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01MAGAT_BAT,G,Rd,34.90,11684.5390,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01MAGAT_BAT,G,Ru,35,15000,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01MAGAT_U01,G,Dr,54,800.0002,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01MAGAT_U02,G,Fr,52,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01MAGAT_U03,G,Fr,52,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01MAGAT_U04,G,Fr,52,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01MARVEL_G01,G,Fr,30,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01PNTBNG_U02,G,Fr,14,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01SNMAN_BAT,G,Rd,20,11684.5390,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01SNMAN_BAT,G,Ru,20,15000,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01S_ENRO_G01,G,Dr,110,800.0002,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,01T_ASIA_G01,G,Dr,48,800.0002,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,02TMOBIL_G01,G,Dr,39.43,800.0002,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,02TMOBIL_G03,G,Dr,44.57,800.0002,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03ALMNOS_BAT1,G,Rd,20,11684.5390,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03ALMNOS_BAT1,G,Ru,20,15000,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03ALMNOS_BAT2,G,Rd,20,11684.5390,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03ALMNOS_BAT2,G,Ru,20,15000,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03AVION_U01,G,Fr,0,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03AVION_U02,G,Dr,0,800.0002,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03AVION_U02,G,Rd,0,11684.5390,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03AVION_U02,G,Ru,0,15000,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03BACMAN_BAT,G,Rd,18.20,11684.5390,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03BACMAN_BAT,G,Ru,8.20,15000,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03EERI_G02,G,Rd,7.06,11684.5390,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03EERI_G02,G,Ru,12,15000,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03EERI_G03,G,Rd,7.04,11684.5390,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03EERI_G03,G,Ru,12,15000,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03INGRID_GS1,G,Fr,0,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03INGRID_GS2,G,Fr,0,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03INGRID_GS3,G,Fr,0,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03INGRID_GS4,G,Fr,0,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03INGRID_GS5,G,Fr,0,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03INGRID_GS6,G,Fr,0,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03KAL_G01,PS,Dr,0,800.0002,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03KAL_G02,PS,Dr,0,800.0002,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03KAL_G04,PS,Dr,0,800.0002,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03LUMBAN_BAT,G,Rd,20,11684.5390,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03LUMBAN_BAT,G,Ru,20,15000,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03PAGBIL_G01,G,Fr,35,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CLUZ,03PAGBIL_G02,G,Fr,36,1130.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,04CLBYBNK_G01,G,Dr,10.90,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,04IASMOD_G01,G,Dr,10,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,04IASMOD_G02,G,Dr,10,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,04IASMOD_G03,G,Dr,15,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,04IASMOD_G04,G,Fr,0,4520.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,04IASMOD_G05,G,Fr,0,4520.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,04IASMOD_G06,G,Fr,0,4520.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,04ORMOC_BAT,G,Fr,38.60,4520.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,04TONGO_BAT,G,Fr,0,4520.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,04TONGO_BAT,G,Rd,0,19998,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,04TONGO_BAT,G,Ru,0,19998,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,05CARMENDPP_U01,G,Dr,10,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,05CARMENDPP_U02,G,Dr,10,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,05CARMENDPP_U03,G,Dr,10,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,05CEDC_U01,G,Fr,13.50,4520.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,05CEDC_U02,G,Fr,7.10,4520.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,05CEDC_U03,G,Fr,0,4520.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,05CPPC_U01,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,05CPPC_U03,G,Dr,6.20,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,05CPPC_U04,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,05CPPC_U05,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,05CPPC_U06,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,05CPPC_U07,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,05CPPC_U08,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,05CPPC_U10,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,05EAUC_U02,G,Dr,4.50,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,05EAUC_U03,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,05EAUC_U04,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,05TOLEDO_BAT,G,Fr,19.30,4520.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,05TPC_G02,G,Fr,0,4520.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,06CENPRI_U01,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,06CENPRI_U02,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,06CENPRI_U03,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,06CENPRI_U04,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,06CENPRI_U05,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,06KABAN_BAT,G,Rd,22,19998,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,06KABAN_BAT,G,Ru,22,19998,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,06PAL1A_U01,G,Rd,0,19998,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,06PAL1A_U01,G,Ru,0,19998,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,06PAL1A_U03,G,Rd,0,19998,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,06PAL1A_U03,G,Ru,0,19998,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,06PAL2A_U02,G,Fr,8.90,4520.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,06PAL2A_U03,G,Rd,0,19998,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,06PAL2A_U03,G,Ru,0,19998,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,06SONEG_BAT,G,Rd,5.60,19998,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,06SONEG_BAT,G,Ru,5.10,19998,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,07BDPP_U01,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,07BDPP_U04,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,07BIDPP_G01,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,07TPLPB4_U01,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,07TPLPB4_U02,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,07TPLPB4_U04,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,07UBAY_BAT,G,Fr,17,4520.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,08NABASDPP_U01,G,Dr,3,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,08NABASDPP_U02,G,Dr,3.40,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,08PDPP1_U03,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,08PDPP1_U05,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,08PDPP3_C,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,08PDPP3_E,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,08PDPP3_G,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,08PDPP3_H,G,Dr,0,9500,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,08PEDC_U01,G,Rd,7,19998,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,08PEDC_U01,G,Ru,7.50,19998,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,08PEDC_U02,G,Fr,0,4520.0004,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,08PEDC_U02,G,Rd,1,19998,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,08PEDC_U02,G,Ru,1,19998,
7/5/2026 5:55:00 AM,RTD,7/5/2026 6:00:00 AM,CVIS,08PEDC_U03,G,Fr,29.60,4520.0004,
